Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
唐庆明,0000018308,研究生,中国科技大学,,,
王波,0000018309,研究生,,,,
王宏林,0000018313,研究生,甘肃省委党校,工商管理,,
王宏斌,0000018314,研究生,,,,
吴平,0000018319,学习,四川工商管理学院,工商管理,2010.09,2012.07
吴健彦,0000018322,大专,韩山师专（现韩山师范学院）,汉语言文学,1981.09,1984.08
吴健彦,0000018322,本科,广东省委党校,,,
吴强,0000018323,本科,广西大学,果树,1980.09,1984.07
吴强,0000018323,研究生,中共中央党校,经济管理,2002.09,2005.07
吴清,0000018327,博士,,经济学,,
吴胜华,0000018333,本科,贵州农学院农学系,农学专业,1984.09,1988.08
吴胜华,0000018333,研究生,湖北大学哲学院,伦理学专业,2004.09,2007.06
吴亮平,0000018341,高中,南洋中学,,1919.00,
吴亮平,0000018341,本科,莫斯科中山大学,,1925.11,
张国栋,0000018354,大专,蓟县师范学校,政文,1973.09,1975.09
张国栋,0000018354,函授,河北大学,中文,1983.09,1986.07
张国栋,0000018354,学习,省委党校,,1988.03,1988.06
张学军,0000018356,本科,郑州大学,文秘,1985.09,1988.06
张学军,0000018356,函授,中央党校,经济管理,1994.08,1996.12
张学军,0000018356,研究生,河南大学,汉语言文学,1996.09,1998.07
张学军,0000018356,进修,河南省委党校,,2002.03,2002.06
赵勇,0000018359,,河南省安阳农业学校,牧医,1990.09,1994.08
赵勇,0000018359,本科,中共河南省委党校,经济管理,1994.09,1996.12
赵勇,0000018359,研究生,中共中央党校,政治学理论,2004.09,2007.07
李波,0000018446,本科,陕西师范大学,,1990.09,1994.07
李波,0000018446,研究生,西安交通大学,,2004.08,2006.12
许斌,0000018466,本科,中南林学院,森林保护,1994.09,1998.06
陈苏厚,0000018472,进修,中央党校,,1983.08,1985.07
董永芳,0000018477,学习,甘肃省委党校,党政管理,1988.09,1990.07
董永芳,0000018477,本科,中央党校,政治,1993.08,1995.12
蓝英思,0000018489,研究生,,,,
李巨峰,0000018491,大专,信阳农业学校,畜牧兽医,1980.09,1983.08
王刚,0000018502,研究生,,,,
盛娅农,0000018509,研究生,重庆工商管理硕士学院,工商管理,2000.03,2003.06
李兵,0000018517,本科,广西师范学院,地理,1985.09,1989.07
李兵,0000018517,培训,广西南宁市委党校,,1997.09,1997.12
李兵,0000018517,学习,南宁市委党政副处级领导干部中青班,,2000.04,2000.06
李兵,0000018517,研究生,广西师范大学,国民经济学,2003.09,2005.09
李毅,0000018523,研究生,省委党校,,,
王洪斌,0000018524,大专,哈尔滨师范大学,汉语言文学,1981.05,1984.05
王洪斌,0000018524,本科,黑龙江矿业学院,采矿工程,1984.09,1989.12
王洪斌,0000018524,进修,黑龙江省社会科学院,经济管理,1993.06,1995.07
王洪斌,0000018524,大专,湖南农学院,农学,1984.09,1987.07
王洪斌,0000018524,本科,中央党校,经济管理,2000.08,2002.12
王继军,0000018525,本科,郑州大学,法律系,1982.09,1986.07
王继军,0000018525,研究生,中国人民大学,,1994.09,1996.07
伍培进,0000018526,大专,省委党校,经济管理,1997.09,2000.07
伍培进,0000018526,本科,省委党校,经济管理,2000.09,2002.12
谢烈鹏,0000018528,进修,韩山师专,,1984.09,1986.07
谢烈鹏,0000018528,本科,省委党校,行政管理,1985.09,1997.12
陈勇,0000018530,大专,贵州省安顺农校,农学,1982.09,1985.08
陈勇,0000018530,大专,贵州省委党校,党政管理,1989.09,1991.07
陈勇,0000018530,培训,贵州省委党校,,1996.03,1996.05
陈勇,0000018530,函授,贵州省委党校,经济管理,1996.09,1999.07
陈勇,0000018530,研修,贵州大学,经济管理,1998.09,2000.07
陈勇,0000018530,研究生,武汉大学,软件工程,2005.09,2007.06
余伟良,0000018534,研究生,中国人民大学,经济法,,
张海波,0000018536,本科,中央民族大学,历史学,1990.09,1994.07
张海波,0000018536,研究生,中央民族大学,中国古代史,1995.09,1998.07
张海波,0000018536,培训,省委党校,,2002.09,2003.01
张海波,0000018536,培训,省委党校,,2007.09,2007.11
曾明全,0000018538,本科,重庆大学,采矿,1981.09,1985.07 
李斌,0000018549,本科,上海交通大学,船舶与海洋工程系船舶工程专业,1985.09,1989.07
李斌,0000018549,研究生,大连理工大学,土木系结构工程专业,1989.07,1992.07
顾掌权,0000018551,学习,贵州省委党校,,2003.03,2003.07
顾掌权,0000018551,,清华大学,公共管理,2006.09,2006.12
哈斯巴雅尔,0000018552,本科,,,,
李军,0000018558,学习,河南省委党校,经管专业,1993.09,1995.12
李军,0000018558,本科,武汉大学,文学,1978.10,1982.09 
李军,0000018558,研究生,武汉大学,古典文献,1982.09,1985.08
李军,0000018558,博士,武汉大学,政治经济学,1995.09,2000.06
李军,0000018558,博士后,北京大学,应用经济学,2001.01,2002.12
李军,0000018558,培训,中央党校,,2003.03,2003.07
李军,0000018558,研究生,省委党校,,,
李平,0000018564,进修,安徽省委党校,,1994.09,1994.01
李平,0000018564,本科,中央党校,经济管理,1995.08,1997.12
李平,0000018564,研究生,中央党校,经济管理,2001.09,2004.07
李平,0000018564,培训,安徽省委党校,,2005.09,2005.12
刘平,0000018575,专科,宜春师范专科学校,汉语言文学,1981.09,1984.08
刘平,0000018575,大专,江西省宜春地委党校,,1997.09,1997.11
刘平,0000018575,,华中农业大学,农业经济管理,1999.09,2002.06
左军,0000018582,大专,四川省行政财贸管理干部学院,文秘,1989.10,1991.07
左军,0000018582,本科,重庆市委党校,经济管理,1996.09,1998.07
左军,0000018582,研究生,重庆市委党校,法学,2000.09,2003.07
左军,0000018582,培训,重庆市委党校,,2009.03,2009.09
张立新,0000018583,学习,成县师范,,1981.08,1984.07 
张立新,0000018583,学习,甘肃教育学院,汉语言文学,1988.08,1990.07　
张立新,0000018583,本科,高等教育自学考试,汉语言文学,1989.10,1995.12
张立新,0000018583,学习,甘肃省委党校,经济发展与党的领导,2004.09,2007.06
赵建军,0000018584,大专,开封师范学院,体育,1976.09,1978.12
刘耀辉,0000018586,专科,省委党校,,1986.03,1989.02
刘耀辉,0000018586,学习,青岛海洋大学,渔业环境保护管理,1990.09,1991.07
刘耀辉,0000018586,本科,中央党校,政法,1998.09,2000.12
刘耀辉,0000018586,进修,湛江市委党校,,2005.09,2005.11
刘耀辉,0000018586,,惠阳地区师范学校,,1973.09,1975.09
刘耀辉,0000018586,培训,省委党校,,1989.09,1990.01
刘耀辉,0000018586,培训,省委党校,,1990.09,
刘耀辉,0000018586,研究生,中山大学,哲学,,
刘耀辉,0000018586,研修,中共中央宣传部,,1998.09,1999.01
彭勇,0000018588,本科,四川师范大学,汉语言文学,,
王兵,0000018590,大专,天水师专,中文,1978.09,1980.09
王兵,0000018591,本科,中央党校,党政管理,1998.09,2000.12
肖志钢,0000018591,大专,中南财经学院,院工业企业,1979.00,1982.00
肖志钢,0000018591,进修,华中工学院,,1982.00,
肖志钢,0000018591,研究生,中央党校,经济管理,1993.00,1996.00
杨斌,0000018592,,北京建筑工程学院,给排水,,
杨斌,0000018592,博士,中国人民大学,产业经济,,
王兵,0000018592,研究生, 西北师范大学,区域管理与政策,2000.09,2002.07
王兵,0000018593,进修,中央党校,,2004.09,2005.01
王兵,0000018594,培训,甘肃省委党校,,2006.09,2007.01
张智明,0000018597,函授,中央党校,经济管理,1993.09,1995.12
张智明,0000018597,研究生,甘肃省委党校,,2000.09,2003.07
张子玉,0000018609,本科,,,,
林湘,0000018613,专科,成都师范专科学校,,1991.09,1994.07
林湘,0000018613,研修,?四川大学,知识经济管理,1999.09,2001.06
林湘,0000018613,学习,?四川省委党校,法律,1999.09,2001.12 
林湘,0000018613,培训,成都市委党校,,2002.03,2002.07 
林湘,0000018613,研究生,四川省委党校,行政管理,2003.09,2006.06
林湘,0000018613,研究生,四川农业大学,农村与区域发展,,
刘臣,0000018614,中专,黑龙江水利工程学校,水电站自动化,1979.02,1982.01
刘臣,0000018614,本科,黑龙江大学,经济管理,1993.05,1995.11
刘臣,0000018614,培训,省委党校,,2001.03,2001.07
刘臣,0000018614,研究生,省委党校,经济管理,2001.03,2004.01
刘臣,0000018614,培训,国家行政学院,,2005.09,2005.12
刘臣,0000018614,研究生,哈工大,高级工商管理,2004.06,2006.06
刘臣,0000018614,培训,省委党校,,2006.10,2006.12
刘亮,0000018616,本科,西藏农牧学院,,1994.07,1997.07
刘亮,0000018616,本科,中央党校,法律,2001.08,2003.12
周斌,0000018622,本科,南京东南大学,环境工程,1985.09,1989.06
周斌,0000018622,研究生,东南大学,工程,2003.04,
占堆,0000018625,本科,西藏农牧学院,财会,1978.09,1981.07
占堆,0000018625,培训,西藏自治区山南地委党校,,1985.07,1987.07
占堆,0000018625,培训,中央党校,,1999.03,1999.07
占堆,0000018625,学习,中央党校函授学院西藏分院,行政管理,1999.08,2002.06
占堆,0000018625,培训,中央党校,,2006.03,2007.01
王俊强,0000018653,本科,昆明工学院,自动化控制系,1981.09,1985.08
王俊强,0000018653,研究生,中南工业大学,自动化系,1986.08,1988.08
麦成柱,0000018921,,中南民族学院,国民经济管理,1993.09,1997.07
麦成柱,0000018921,研究生,广西师范大学,经济史,2007.09,2009.09
李刚,0000018950,,河南省人民警察学校,,1980.09,1982.07
李刚,0000018950,函授,郑州大学,法律,1985.09,1988.07
李刚,0000018950,本科,河南省委党校,函授夜大本科班经济管理,1993.03,1995.12
李刚,0000018950,,中国公安大学,公安管理,1997.03,2001.12
李刚,0000018950,研究生,河南省委党校,领导干部在职研究生班行政管理,2000.09,2003.06
李刚,0000018950,研修,河南省委党校,,2008.03,2008.06
陈勇,0000019098,专科,江苏省盐城师范专科学校,,1983.09,1986.07
陈勇,0000019098,研究生,南京林业大学,林产化学加工,1988.09,1991.07
陈勇,0000019098,博士,南京林业大学,生态学,2001.09,2003.07
陈勇,0000019098,博士后,南京大学,,2005.01,2008.01
李杰,0000019219,大专,临汝师范学校,,1984.09,1987.07
李杰,0000019219,自考,河南大学,汉语言文学,1988.10,1990.11
李杰,0000019219,函授,中央党校,经济管理,1998.05,2000.12
李杰,0000019219,培训,市委党校,,2008.03,2008.06
郭延红,0000019256,研究生,湖南大学,工业与民用建筑,,
穆鹏,0000019266,本科,重庆建筑工程学院,地下建筑,1984.07,1988.07
李为军,0000019274,研究生,中央党校,法学,2004.09,2007.07
李杰,0000019275,本科,中央党校,经济管理,,
李杰,0000019275,研究生,河北大学,世界经济,,
冯素伟,0000019277,本科,河北师范大学,,1985.09,1987.06
王涛,0000019280,研究生,河北大学,政治经济学,2004.09,2007.06
王涛,0000019280,博士,南开大学,经济史,2008.09,2011.06
彭晓明,0000019288,专科,滦县师范学校,,1986.09,1989.08
彭晓明,0000019288,学习,河北教育学院,汉语言文学,1992.09,1995.08
彭晓明,0000019288,函授,中央党校,法律,2000.09,2002.12
彭晓明,0000019288,研究生,天津师范大学,研究生课程进修班科学社会主义,2000.10,2002.12
彭晓明,0000019288,学习,河北科技师范学院,法学,2006.03,2008.01
韩国强,0000019297,专科,河北滦县师范学校,中师,1984.09,1987.08
韩国强,0000019297,函授,省委党校,,1994.09,1997.07
韩国强,0000019297,函授,省委党校,经济管理,2000.09,2002.12
刘宝岐,0000019301,本科,河北大学,化学,1986.09,1990.07
刘宝岐,0000019301,研究生,河北大学,世界经济,1996.09,1999.06
刘宝岐,0000019301,博士,河北大学,教育史,2003.09,2010.06
陈秋华,0000019302,本科,湖南财经学院,统计,1984.07,1988.07
陈秋华,0000019302,研究生,,在财政部财政科学研究所财政学,1988.07,1991.07
陈秋华,0000019302,博士,,在财政部财政科学研究所财政学,1999.09,2002.07
陈秋华,0000019302,进修,中央党校,,2005.10,2006.01
赵青英,0000019303,本科,中国青.政治学院,社会工作与管理,1994.09,1998.07
赵青英,0000019303,研究生,河北大学,诉讼法,2001.09,2003.06
焦大伟,0000019305,本科,山西晋中学院,,2002.09,2007.07
殷社林,0000019313,大专,大名师范学校,,1981.09,1984.08
殷社林,0000019313,函授,省委党校,,1985.09,1988.07
殷社林,0000019313,研究生,南开大学,,1999.11,2001.10
殷社林,0000019313,本科,中央党校,本科法律,2005.08,2007.12
殷社林,0000019313,研究生,河北省委党校,法学,2009.09,2012.06
薛洪志,0000019314,专科,江苏淮阴粮食学校,饲料加工,1985.08,1987.08
薛洪志,0000019314,学习,邯郸市教育学院,,1989.06,1992.06
薛洪志,0000019314,本科,参加河北大学,自学考试法律,1996.06,2000.12
薛洪志,0000019314,研究生,参加河北省委党校,经济管理,2001.09,2004.07
李小平,0000019331,本科,河北师范大学,地理,1987.09,1991.07
李小平,0000019331,研究生,河北省委党校,研究生班经济管理,1997.01,2000.01
李小平,0000019331,研究生,河北大学,新闻,2008.09,2010.06
刘彦涛,0000019333,本科,河北工学院,建筑学,1988.09,1992.07
刘彦涛,0000019333,研究生,河北师范大学,中国近现代史,2000.00,2003.04
崔建民,0000019342,本科,华东师范大学,,1982.09,1986.07
崔建民,0000019342,研究生,北京大学,,1997.09,2000.07
刘志刚,0000019350,专科,河北省保定师范学校,,1988.09,
刘志刚,0000019350,函授,河北省委党校,经管,1994.09,1997.07
刘志刚,0000019350,函授,中央党校,法律,1999.08,2001.12
刘志刚,0000019350,研究生,河北省委党校,法学,2003.09,2006.07
王江,0000019356,学习,河北省张家口地区农机学校,农机,1978.09,1981.09
王江,0000019356,大专,河北省委党校,,1994.09,1997.07
王江,0000019356,学习,河北省委党校,,1995.05,1995.07
王江,0000019356,函授,中央党校,经济管理,1997.08,1999.12
王江,0000019356,研究生,中央党校,法学理论,2006.09,2009.07
冯祥利,0000019357,本科,河北省张家口地区农机学校,农业经济管理,1987.08,1991.10
冯祥利,0000019357,学习,中国农业大学,经济管理,2000.09,2002.07
李建龙,0000019366,研究生,省委党校,经济管理,,
李建龙,0000019366,研究生,河北林学院,森林保护,,
张志友,0000019367,专科,柴沟堡师范学校,,1985.09,1988.07
张志友,0000019367,本科,中央党校,经济管理,1993.03,1995.12
张志友,0000019367,研究生,省委党校,经济管理,1999.09,2001.12
赵振清,0000019374,研究生,中央民族大学,政治经济学,,2010.07
于山,0000019379,本科,兰州铁道学院,给排水工程,1979.09,1983.07
于山,0000019379,研究生,天津大学,研究生院环境工程,1986.08,1989.04
于山,0000019379,培训,河北省委党校,,2000.09,2001.01
于山,0000019379,培训,河北省委党校,,2002.09,2003.01
于山,0000019379,博士,天津大学,管理科学与工程,2000.04,2006.03
张立庄,0000019392,本科,河北师范大学,教育管理,,
宋忠秋,0000019396,本科,河北大学,经济学,1986.09,1990.07
刘雪松,0000019406,本科,廊坊工业学校,会计,1987.09,1991.07
刘雪松,0000019406,学习,河北广播电视大学,文秘,1992.09,1995.07
刘雪松,0000019406,函授,中央党校,政法,1995.08,1997.12
刘雪松,0000019406,研究生,省委党校,经济管理,1999.09,2001.12
刘新营,0000019412,本科,河北师范大学,政治教育,1984.09,1988.06
刘新营,0000019412,在职研究生,省委党校,在职研究生班经济管理,2000.09,2003.07
陈业鹏,0000019421,专科,保定师范学校,,1981.07,1984.09
陈业鹏,0000019421,学习,河北广播电视大学,中文,1985.07,1988.07
陈业鹏,0000019421,本科,中央党校,本科班经济管理,1995.07,1997.12
陈业鹏,0000019421,研究生,河北省委党校,法学,2003.09,2006.07
王建峰,0000019429,本科,山西大学,,1995.09,1999.07
王建峰,0000019429,研究生,山西财经大学,,2006.08,2008.07
李树忠,0000019431,研究生,中央党校,,,
张韬,0000019433,研究生,山西大学,经济学,2005.06,
李继忠,0000019434,本科,中央党校,政治,1991.08,1993.12
李继忠,0000019434,研究生,吉林大学,马克思主义与思想政治教育,2003.09,2006.07
